cookie,conversion,time,sales,impression,channel,creative
4f46b2bbaf63c5dl71ic7121fl858,0,2014-12-25T22:27:49Z,0,1,PaidSearch_2,Creative1
l1722i25lf4cllblcif1f63if4b28,0,2014-12-14T16:31:37Z,0,1,Display_3,Creative2
l1722i25lf4cllblcif1f63if4b28,0,2014-12-14T16:33:02Z,0,1,Display_3,Creative1
i2l81ie1cl51ll74a5l1ffalil1ll,0,2014-12-01T15:20:49Z,0,1,Display_1,Creative3
i2l81ie1cl51ll74a5l1ffalil1ll,0,2014-12-01T15:21:07Z,0,1,Display_1,Creative2
a8ad81clf47fde62354b872i4af8i,0,2014-12-15T09:31:31Z,0,1,PaidSearch_1,Creative2
diedbld51fcc37l54l1cl13i1ab17,0,2014-12-31T07:36:03Z,0,1,Display_2,Creative1
diedbld51fcc37l54l1cl13i1ab17,0,2014-12-31T07:36:03Z,0,1,PaidSearch_1,Creative3
188e4i5b6ibfbi8f3i1c2d668cb1b,0,2014-12-04T22:00:18Z,0,1,PaidSearch_2,Creative3
188e4i5b6ibfbi8f3i1c2d668cb1b,0,2014-12-06T22:36:03Z,0,1,PaidSearch_2,Creative3
188e4i5b6ibfbi8f3i1c2d668cb1b,0,2014-12-16T21:55:04Z,0,1,PaidSearch_2,Creative2
f441ac336583d1ilaedlbeee8fci1,0,2014-12-19T11:10:44Z,0,1,Display_1,Creative1
f441ac336583d1ilaedlbeee8fci1,0,2014-12-19T11:26:41Z,0,1,Display_1,Creative1
f441ac336583d1ilaedlbeee8fci1,0,2014-12-19T11:27:21Z,0,1,Display_1,Creative1
f441ac336583d1ilaedlbeee8fci1,0,2014-12-19T11:28:28Z,0,1,Display_1,Creative1
f441ac336583d1ilaedlbeee8fci1,0,2014-12-19T11:28:28Z,0,1,Display_1,Creative2
ailibcd1ebl4aa5ill6bfc2633761,0,2014-12-07T19:20:09Z,0,1,PaidSearch_2,Creative2
ailibcd1ebl4aa5ill6bfc2633761,0,2014-12-25T08:59:00Z,0,1,PaidSearch_2,Creative2
ailibcd1ebl4aa5ill6bfc2633761,0,2014-12-25T08:59:31Z,0,1,PaidSearch_2,Creative2
ailibcd1ebl4aa5ill6bfc2633761,0,2014-12-26T14:33:18Z,0,1,PaidSearch_2,Creative1
ailibcd1ebl4aa5ill6bfc2633761,0,2014-12-26T14:44:04Z,0,1,PaidSearch_2,Creative2
778l5ei5ld77l4el586icifdf4ib5,0,2014-12-30T12:53:00Z,0,1,Display_2,Creative3
54e43d4aa65fdee35b62i885882d2,0,2014-12-20T18:26:08Z,0,1,PaidSearch_2,Creative1
212faibfa515l8211e8cdad8ib68l,0,2014-12-05T15:51:37Z,0,1,Display_2,Creative2
212faibfa515l8211e8cdad8ib68l,0,2014-12-15T11:38:35Z,0,1,Display_1,Creative3
212faibfa515l8211e8cdad8ib68l,0,2014-12-15T13:20:10Z,0,1,Display_1,Creative3
212faibfa515l8211e8cdad8ib68l,0,2014-12-16T17:37:13Z,0,1,PaidSearch_1,Creative1
212faibfa515l8211e8cdad8ib68l,0,2014-12-16T17:38:18Z,0,1,PaidSearch_1,Creative3
212faibfa515l8211e8cdad8ib68l,0,2014-12-30T09:44:05Z,0,1,Display_2,Creative3
212faibfa515l8211e8cdad8ib68l,0,2014-12-30T09:44:49Z,0,1,PaidSearch_1,Creative1
212faibfa515l8211e8cdad8ib68l,0,2014-12-30T15:51:06Z,0,1,Display_2,Creative2
212faibfa515l8211e8cdad8ib68l,0,2014-12-30T17:51:43Z,0,1,PaidSearch_1,Creative3
ada4eadl5b68df8f1ebc5l28e4l28,0,2014-12-09T08:42:56Z,0,1,PaidSearch_2,Creative3
ada4eadl5b68df8f1ebc5l28e4l28,0,2014-12-09T08:43:49Z,0,1,PaidSearch_2,Creative2
ada4eadl5b68df8f1ebc5l28e4l28,0,2014-12-14T09:12:28Z,0,1,PaidSearch_2,Creative2
ada4eadl5b68df8f1ebc5l28e4l28,0,2014-12-14T09:12:58Z,0,1,PaidSearch_2,Creative2
ada4eadl5b68df8f1ebc5l28e4l28,0,2014-12-14T09:13:06Z,0,1,PaidSearch_2,Creative1
ada4eadl5b68df8f1ebc5l28e4l28,0,2014-12-14T09:13:06Z,0,1,PaidSearch_2,Creative2
8le3ld6l8767alee6i8iaibffl27l,0,2014-12-07T12:32:10Z,0,1,PaidSearch_2,Creative2
8le3ld6l8767alee6i8iaibffl27l,0,2014-12-07T12:36:10Z,0,1,PaidSearch_2,Creative1
126c7l7bl3e52e8l864c26417a617,0,2014-12-04T09:13:08Z,0,1,Display_1,Creative2
126c7l7bl3e52e8l864c26417a617,0,2014-12-04T09:13:33Z,0,1,Display_1,Creative1
126c7l7bl3e52e8l864c26417a617,0,2014-12-04T09:14:24Z,0,1,Display_1,Creative2
126c7l7bl3e52e8l864c26417a617,0,2014-12-29T20:38:04Z,0,1,Display_2,Creative2
63ie6726157ib714e62fa4db127fl,0,2014-12-17T12:36:24Z,0,1,PaidSearch_2,Creative3
i7533af6cld5bclia117187e2ce3f,0,2014-12-06T15:52:47Z,0,1,Display_1,Creative2
i7533af6cld5bclia117187e2ce3f,0,2014-12-18T15:30:25Z,0,1,Display_1,Creative2
i7533af6cld5bclia117187e2ce3f,0,2014-12-18T15:30:53Z,0,1,Display_1,Creative3
i7533af6cld5bclia117187e2ce3f,0,2014-12-18T15:32:09Z,0,1,Display_1,Creative1
afbba52876a78547i6b573611337i,0,2014-12-07T05:58:12Z,0,1,PaidSearch_2,Creative1
afbba52876a78547i6b573611337i,0,2014-12-07T06:16:14Z,0,1,PaidSearch_2,Creative3
afbba52876a78547i6b573611337i,0,2014-12-09T07:25:48Z,0,1,PaidSearch_2,Creative1
afbba52876a78547i6b573611337i,0,2014-12-09T07:29:44Z,0,1,PaidSearch_2,Creative2
afbba52876a78547i6b573611337i,0,2014-12-13T10:29:12Z,0,1,PaidSearch_2,Creative1
afbba52876a78547i6b573611337i,0,2014-12-14T08:01:59Z,0,1,PaidSearch_2,Creative3
afbba52876a78547i6b573611337i,0,2014-12-18T07:24:07Z,0,1,PaidSearch_2,Creative3
afbba52876a78547i6b573611337i,0,2014-12-22T10:19:30Z,0,1,PaidSearch_2,Creative1
id6dae7a62771eflbeecc4alc8bb6,0,2014-12-23T16:03:01Z,0,1,PaidSearch_2,Creative3
b23i63133d4cb8c33a8cl47bc63el,0,2014-12-12T13:21:09Z,0,1,PaidSearch_2,Creative1
b23i63133d4cb8c33a8cl47bc63el,0,2014-12-19T10:57:26Z,0,1,PaidSearch_2,Creative3
b23i63133d4cb8c33a8cl47bc63el,0,2014-12-19T11:02:26Z,0,1,PaidSearch_2,Creative2
b23i63133d4cb8c33a8cl47bc63el,0,2014-12-19T11:02:39Z,0,1,PaidSearch_2,Creative1
b23i63133d4cb8c33a8cl47bc63el,0,2014-12-19T11:02:41Z,0,1,PaidSearch_2,Creative2
8fiaf5ba53b46b8dl5a6l71f855lb,0,2014-12-14T19:56:33Z,0,1,Display_2,Creative3
8fiaf5ba53b46b8dl5a6l71f855lb,0,2014-12-14T19:59:32Z,0,1,Display_2,Creative2
2ib4lc5ifb5d4bcacbi3e8acc216d,0,2014-12-19T06:35:07Z,0,1,Display_2,Creative2
b2ed2fi658833b24ad55fbe3l572e,0,2014-12-09T09:41:55Z,0,1,PaidSearch_2,Creative3
f1cl3a8c5b7cc67583lc31alb37a1,0,2014-12-12T09:16:52Z,0,1,Display_1,Creative2
f1cl3a8c5b7cc67583lc31alb37a1,0,2014-12-12T09:19:23Z,0,1,Display_1,Creative2
84433blc3l4fcf34e1ea41i3d3i23,0,2014-12-24T08:12:03Z,0,1,Display_2,Creative2
if6l5ble1ddc685fi855ad15l151i,0,2014-12-13T17:12:15Z,0,1,Display_1,Creative3
if6l5ble1ddc685fi855ad15l151i,0,2014-12-13T17:12:57Z,0,1,Display_1,Creative1
66d22ie22l6f58i3c27cf5caefic2,0,2014-12-22T10:04:06Z,0,1,PaidSearch_1,Creative2
66d22ie22l6f58i3c27cf5caefic2,0,2014-12-31T07:37:03Z,0,1,PaidSearch_1,Creative2
37i3dic4e1515223c7b35254e8ai6,0,2014-12-22T12:24:07Z,0,1,Display_1,Creative1
37i3dic4e1515223c7b35254e8ai6,0,2014-12-22T12:24:13Z,0,1,Display_1,Creative2
bd8ai77ebe8cfie5e3cefdcelfelf,0,2014-12-26T11:38:53Z,0,1,Display_2,Creative2
342fffe2e3i61168be36e2i23bci7,0,2014-12-01T15:24:04Z,0,1,Display_1,Creative2
342fffe2e3i61168be36e2i23bci7,0,2014-12-29T11:16:24Z,0,1,Display_1,Creative3
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-01T15:18:08Z,0,1,Display_1,Creative1
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-01T15:18:18Z,0,1,Display_1,Creative3
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-01T15:18:25Z,0,1,Display_1,Creative2
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-16T08:19:58Z,0,1,PaidSearch_2,Creative2
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-16T08:20:07Z,0,1,PaidSearch_2,Creative1
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-18T10:26:44Z,0,1,Display_3,Creative2
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-18T10:27:08Z,0,1,Display_3,Creative1
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-18T10:27:08Z,0,1,Display_3,Creative2
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-18T12:05:19Z,0,1,PaidSearch_2,Creative3
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-18T12:05:24Z,0,1,PaidSearch_2,Creative1
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-18T12:05:50Z,0,1,PaidSearch_2,Creative2
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-18T12:05:54Z,0,1,PaidSearch_2,Creative3
ff8l4c37dd2e51ecl5ecf4b674cf4,0,2014-12-19T12:33:17Z,0,1,Display_3,Creative1
lbaf8l6fae3411i7ai115f752dd2e,0,2014-12-12T08:30:45Z,0,1,Display_1,Creative1
lbaf8l6fae3411i7ai115f752dd2e,0,2014-12-16T08:01:43Z,0,1,Display_1,Creative2
lbaf8l6fae3411i7ai115f752dd2e,0,2014-12-16T08:02:16Z,0,1,Display_1,Creative3
54ea76d2fb8b7afe27cb186bi7fdf,0,2014-12-09T14:15:12Z,0,1,PaidSearch_2,Creative3
11fc7b274187i51ca1ec55i78fe47,0,2014-12-16T15:42:47Z,0,1,PaidSearch_2,Creative1
11fc7b274187i51ca1ec55i78fe47,0,2014-12-16T15:42:48Z,0,1,PaidSearch_2,Creative3
11fc7b274187i51ca1ec55i78fe47,0,2014-12-16T15:44:30Z,0,1,PaidSearch_2,Creative1
11fc7b274187i51ca1ec55i78fe47,0,2014-12-22T09:24:48Z,0,1,PaidSearch_2,Creative2
11fc7b274187i51ca1ec55i78fe47,0,2014-12-22T09:25:17Z,0,1,PaidSearch_2,Creative3
11fc7b274187i51ca1ec55i78fe47,0,2014-12-29T13:38:33Z,0,1,PaidSearch_2,Creative1
ib81d8ff36dddia6id6d38b2lb7l1,0,2014-12-22T16:49:49Z,0,1,PaidSearch_2,Creative3
ib81d8ff36dddia6id6d38b2lb7l1,0,2014-12-22T16:49:51Z,0,1,PaidSearch_2,Creative1
ib81d8ff36dddia6id6d38b2lb7l1,0,2014-12-22T16:50:49Z,0,1,PaidSearch_2,Creative2
ib81d8ff36dddia6id6d38b2lb7l1,0,2014-12-22T16:50:49Z,0,1,PaidSearch_2,Creative1
ilbe23l3ld84ffa4iaf4bllclbl2e,0,2014-12-19T12:52:38Z,0,1,Display_2,Creative2
i3a28b7f3alda4lad1defeb632a47,0,2014-12-03T21:43:09Z,0,1,Display_2,Creative1
i3a28b7f3alda4lad1defeb632a47,0,2014-12-15T09:45:13Z,0,1,Display_2,Creative1
2eafib1434lb3bd3eia61idl68l5l,0,2014-12-01T15:16:32Z,0,1,Display_1,Creative1
2eafib1434lb3bd3eia61idl68l5l,0,2014-12-01T15:17:25Z,0,1,Display_1,Creative2
2eafib1434lb3bd3eia61idl68l5l,0,2014-12-01T15:17:58Z,0,1,Display_1,Creative3
2eafib1434lb3bd3eia61idl68l5l,0,2014-12-01T15:19:20Z,0,1,Display_1,Creative2
le3ii46cb7741f1d74477645d3c5i,0,2014-12-19T18:34:35Z,0,1,Display_2,Creative2
ed2e4f827d78227771ea8ei4ec86e,0,2014-12-01T14:31:36Z,0,1,PaidSearch_1,Creative2
a6b5i5c12llif634e323flali6336,0,2014-12-18T13:06:03Z,0,1,PaidSearch_2,Creative2
lld62a5f3451ble71cde4l7215e5l,0,2014-12-01T15:15:45Z,0,1,Display_1,Creative2
lld62a5f3451ble71cde4l7215e5l,0,2014-12-01T15:15:55Z,0,1,Display_1,Creative2
lld62a5f3451ble71cde4l7215e5l,0,2014-12-01T15:17:12Z,0,1,Display_1,Creative3
8lea63da7f22eccdb2221c231cb1b,0,2014-12-15T17:13:52Z,0,1,Display_1,Creative1
8lea63da7f22eccdb2221c231cb1b,0,2014-12-15T17:14:27Z,0,1,Display_1,Creative1
8lea63da7f22eccdb2221c231cb1b,0,2014-12-15T17:21:05Z,0,1,Display_1,Creative3
8lea63da7f22eccdb2221c231cb1b,0,2014-12-15T17:21:14Z,0,1,Display_1,Creative1
8lea63da7f22eccdb2221c231cb1b,0,2014-12-19T00:44:50Z,0,1,Display_2,Creative1
8lea63da7f22eccdb2221c231cb1b,0,2014-12-19T00:45:22Z,0,1,Display_2,Creative1
d36diea4f3fcbbbll7bidddfcci1c,0,2014-12-06T23:13:08Z,0,1,PaidSearch_2,Creative2
d36diea4f3fcbbbll7bidddfcci1c,0,2014-12-08T13:08:35Z,0,1,PaidSearch_2,Creative3
d36diea4f3fcbbbll7bidddfcci1c,0,2014-12-08T13:08:46Z,0,1,PaidSearch_2,Creative2
d36diea4f3fcbbbll7bidddfcci1c,0,2014-12-14T15:00:56Z,0,1,PaidSearch_2,Creative2
d36diea4f3fcbbbll7bidddfcci1c,0,2014-12-18T11:06:54Z,0,1,Display_2,Creative1
d36diea4f3fcbbbll7bidddfcci1c,0,2014-12-18T11:06:57Z,0,1,Display_2,Creative1
d36diea4f3fcbbbll7bidddfcci1c,0,2014-12-24T12:34:46Z,0,1,PaidSearch_2,Creative2
d36diea4f3fcbbbll7bidddfcci1c,0,2014-12-29T17:06:00Z,0,1,PaidSearch_2,Creative1
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-01T14:59:59Z,0,1,PaidSearch_2,Creative2
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-02T07:09:35Z,0,1,Display_2,Creative2
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-02T07:09:48Z,0,1,PaidSearch_2,Creative2
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-02T07:09:49Z,0,1,PaidSearch_2,Creative2
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-02T09:09:58Z,0,1,PaidSearch_2,Creative1
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-03T07:10:07Z,0,1,PaidSearch_2,Creative2
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-09T07:34:15Z,0,1,PaidSearch_2,Creative3
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-09T12:32:58Z,0,1,PaidSearch_2,Creative3
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-09T14:33:06Z,0,1,PaidSearch_2,Creative3
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-17T07:02:25Z,0,1,PaidSearch_2,Creative1
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-17T09:02:45Z,0,1,PaidSearch_2,Creative2
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-18T07:12:26Z,0,1,PaidSearch_2,Creative3
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-22T08:47:17Z,0,1,PaidSearch_2,Creative1
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-22T10:08:05Z,0,1,PaidSearch_2,Creative1
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-22T15:09:49Z,0,1,PaidSearch_2,Creative3
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-22T15:09:50Z,0,1,PaidSearch_2,Creative3
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-22T15:10:05Z,0,1,PaidSearch_2,Creative2
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-22T15:10:38Z,0,1,PaidSearch_2,Creative3
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-23T07:13:07Z,0,1,PaidSearch_2,Creative2
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-23T07:13:43Z,0,1,PaidSearch_2,Creative1
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-23T07:13:56Z,0,1,PaidSearch_2,Creative3
c66af4afeb5f33b4ca72ic577ael1,0,2014-12-30T07:05:37Z,0,1,PaidSearch_2,Creative2
ef7e51iaf4774127l6ee7fa5d6dc5,0,2014-12-03T12:50:57Z,0,1,PaidSearch_2,Creative1
ef7e51iaf4774127l6ee7fa5d6dc5,0,2014-12-03T12:51:12Z,0,1,PaidSearch_2,Creative2
ef7e51iaf4774127l6ee7fa5d6dc5,0,2014-12-09T12:09:13Z,0,1,Display_2,Creative1
c5b77bei2i37157418c3el1c1faed,0,2014-12-03T15:45:01Z,0,1,PaidSearch_2,Creative1
b47a8ebi7i324d6a7f2b411el3435,0,2014-12-12T09:16:38Z,0,1,Display_1,Creative1
2ae8ia56f6bi1a5fb2a7ec76cai38,0,2014-12-15T14:33:44Z,0,1,PaidSearch_2,Creative1
2ae8ia56f6bi1a5fb2a7ec76cai38,0,2014-12-15T14:34:20Z,0,1,PaidSearch_2,Creative2
2ae8ia56f6bi1a5fb2a7ec76cai38,0,2014-12-15T14:48:50Z,0,1,PaidSearch_2,Creative1
2ae8ia56f6bi1a5fb2a7ec76cai38,0,2014-12-15T14:49:25Z,0,1,PaidSearch_2,Creative3
2ae8ia56f6bi1a5fb2a7ec76cai38,0,2014-12-15T16:34:26Z,0,1,PaidSearch_2,Creative3
2ae8ia56f6bi1a5fb2a7ec76cai38,0,2014-12-15T16:35:00Z,0,1,PaidSearch_2,Creative1
58177e7dc845dl26cb2d1e3i26bb4,0,2014-12-12T22:28:43Z,0,1,PaidSearch_1,Creative1
58177e7dc845dl26cb2d1e3i26bb4,0,2014-12-16T21:50:55Z,0,1,PaidSearch_1,Creative1
58177e7dc845dl26cb2d1e3i26bb4,0,2014-12-16T21:51:15Z,0,1,Display_2,Creative2
58177e7dc845dl26cb2d1e3i26bb4,0,2014-12-30T19:31:52Z,0,1,Display_2,Creative1
fc6b72ddiiibee5lecbf4cbl45e3l,0,2014-12-17T11:44:24Z,0,1,Display_2,Creative1
fc6b72ddiiibee5lecbf4cbl45e3l,0,2014-12-18T10:53:28Z,0,1,Display_2,Creative2
blbd4b72lfa1521363aa7367ceel7,0,2014-12-14T15:08:59Z,0,1,Display_2,Creative2
blbd4b72lfa1521363aa7367ceel7,0,2014-12-14T15:09:33Z,0,1,PaidSearch_1,Creative2
cc6dc73b8a75881157e22ac3186ei,0,2014-12-02T18:41:02Z,0,1,PaidSearch_1,Creative3
cc6dc73b8a75881157e22ac3186ei,0,2014-12-03T18:57:09Z,0,1,Display_2,Creative3
cc6dc73b8a75881157e22ac3186ei,0,2014-12-17T19:12:19Z,0,1,PaidSearch_1,Creative1
5efb3c7824l2c68b74a3a48ifdd6i,0,2014-12-16T07:26:05Z,0,1,PaidSearch_2,Creative3
5efb3c7824l2c68b74a3a48ifdd6i,0,2014-12-16T07:34:34Z,0,1,PaidSearch_2,Creative1
5efb3c7824l2c68b74a3a48ifdd6i,0,2014-12-16T07:34:59Z,0,1,PaidSearch_2,Creative2
5efb3c7824l2c68b74a3a48ifdd6i,0,2014-12-16T07:35:01Z,0,1,PaidSearch_2,Creative3
5efb3c7824l2c68b74a3a48ifdd6i,0,2014-12-16T07:35:04Z,0,1,PaidSearch_2,Creative2
5efb3c7824l2c68b74a3a48ifdd6i,0,2014-12-16T07:36:49Z,0,1,PaidSearch_2,Creative1
652bi261a3b8d42f43d2fl867288i,0,2014-12-30T11:03:17Z,0,1,Display_1,Creative1
652bi261a3b8d42f43d2fl867288i,0,2014-12-30T11:03:35Z,0,1,Display_1,Creative3
652bi261a3b8d42f43d2fl867288i,0,2014-12-30T11:04:10Z,0,1,Display_1,Creative3
ia8eea5ccf6a75725553dec51b1dd,0,2014-12-17T16:49:55Z,0,1,PaidSearch_2,Creative2
ia8eea5ccf6a75725553dec51b1dd,0,2014-12-17T16:51:16Z,0,1,PaidSearch_2,Creative3
ia8eea5ccf6a75725553dec51b1dd,0,2014-12-17T16:51:40Z,0,1,PaidSearch_2,Creative1
ia8eea5ccf6a75725553dec51b1dd,0,2014-12-17T16:51:41Z,0,1,PaidSearch_2,Creative1
ia8eea5ccf6a75725553dec51b1dd,0,2014-12-17T16:56:09Z,0,1,PaidSearch_2,Creative3
4i17dfbec6lce7458i1bii75i8ll4,0,2014-12-03T06:48:04Z,0,1,PaidSearch_2,Creative3
4i17dfbec6lce7458i1bii75i8ll4,0,2014-12-04T13:37:23Z,0,1,Display_2,Creative1
4i17dfbec6lce7458i1bii75i8ll4,0,2014-12-14T14:46:49Z,0,1,Display_3,Creative1
4i17dfbec6lce7458i1bii75i8ll4,0,2014-12-14T14:47:12Z,0,1,Display_3,Creative2
4i17dfbec6lce7458i1bii75i8ll4,0,2014-12-14T14:47:32Z,0,1,Display_3,Creative3
4i17dfbec6lce7458i1bii75i8ll4,0,2014-12-28T12:24:18Z,0,1,Display_2,Creative2
el1i2461di6clee7eeff3ldcdel37,0,2014-12-05T09:30:51Z,0,1,Display_2,Creative1
27b7cadail1d8icd2lfb1e5b1f11e,0,2014-12-02T10:02:34Z,0,1,Display_1,Creative1
27b7cadail1d8icd2lfb1e5b1f11e,0,2014-12-04T08:59:41Z,0,1,Display_1,Creative1
27b7cadail1d8icd2lfb1e5b1f11e,0,2014-12-04T09:00:00Z,0,1,Display_1,Creative1
27b7cadail1d8icd2lfb1e5b1f11e,0,2014-12-17T11:40:13Z,0,1,PaidSearch_2,Creative2
fdib838lc31lbfd543d64fcii7i52,0,2014-12-04T14:41:11Z,0,1,PaidSearch_1,Creative3
fdib838lc31lbfd543d64fcii7i52,0,2014-12-19T13:42:03Z,0,1,Display_2,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-04T08:41:42Z,0,1,PaidSearch_2,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-04T08:42:26Z,0,1,PaidSearch_2,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-04T11:38:55Z,0,1,PaidSearch_2,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-04T13:27:49Z,0,1,Display_3,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-04T13:28:33Z,0,1,Display_3,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-05T13:17:21Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-08T13:32:17Z,0,1,Display_3,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-09T09:23:20Z,0,1,PaidSearch_2,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-09T09:23:55Z,0,1,PaidSearch_2,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-12T14:05:56Z,0,1,PaidSearch_2,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-12T14:06:38Z,0,1,PaidSearch_2,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-12T14:21:07Z,0,1,PaidSearch_2,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-12T14:21:08Z,0,1,PaidSearch_2,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-12T14:27:01Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-15T08:20:14Z,0,1,PaidSearch_2,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-15T10:52:25Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-15T10:52:41Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-15T10:52:41Z,0,1,Display_3,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T12:38:04Z,0,1,Display_3,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T13:53:12Z,0,1,Display_3,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T13:54:56Z,0,1,Display_3,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T13:55:19Z,0,1,Display_3,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T13:55:20Z,0,1,Display_3,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T14:31:22Z,0,1,Display_3,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T14:31:58Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T14:31:58Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T14:33:19Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-16T14:33:32Z,0,1,Display_3,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-19T08:53:34Z,0,1,PaidSearch_2,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-19T09:08:41Z,0,1,PaidSearch_2,Creative3
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-19T09:42:18Z,0,1,PaidSearch_2,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-19T09:42:49Z,0,1,PaidSearch_2,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-19T11:24:56Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-19T11:25:40Z,0,1,PaidSearch_2,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-19T11:27:15Z,0,1,Display_3,Creative1
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-19T14:04:02Z,0,1,Display_3,Creative2
ai7c3cd3i4bc6ab4lb8b1lbf26bd7,0,2014-12-22T12:40:29Z,0,1,PaidSearch_2,Creative1
c32cl7ccf8i75d7bfa8ai1baccde4,0,2014-12-13T19:35:30Z,0,1,PaidSearch_2,Creative3
c32cl7ccf8i75d7bfa8ai1baccde4,0,2014-12-20T20:21:44Z,0,1,PaidSearch_2,Creative3
c32cl7ccf8i75d7bfa8ai1baccde4,0,2014-12-20T20:26:32Z,0,1,PaidSearch_2,Creative3
c32cl7ccf8i75d7bfa8ai1baccde4,0,2014-12-20T20:51:29Z,0,1,PaidSearch_2,Creative3
b21e31536d4e25blb3a6133eai7ec,0,2014-12-13T14:08:22Z,0,1,PaidSearch_1,Creative1
b21e31536d4e25blb3a6133eai7ec,0,2014-12-16T16:32:53Z,0,1,Display_2,Creative2
